"id","datetime","pm1","pm2_5","pm10"
"1528","2023-09-09 15:42:08.717454","23","27","27"
"1529","2023-09-09 15:42:09.624222","23","29","29"
"1530","2023-09-09 15:42:10.448559","23","29","29"
"1531","2023-09-09 15:42:11.298276","23","29","29"
"1532","2023-09-09 15:42:12.214018","23","29","29"
"1533","2023-09-09 15:42:13.046915","23","29","29"
"1534","2023-09-09 15:42:13.874321","22","28","28"
"1535","2023-09-09 15:42:14.784768","22","27","27"
"1536","2023-09-09 15:42:15.618552","22","27","27"
"1537","2023-09-09 15:42:16.452232","22","27","27"
"1538","2023-09-09 15:42:17.369767","23","28","28"
"1539","2023-09-09 15:42:18.212104","23","28","28"
"1540","2023-09-09 15:42:19.053293","23","28","28"
"1541","2023-09-09 15:42:19.942203","23","28","28"
"1542","2023-09-09 15:42:20.781830","23","28","28"
"1543","2023-09-09 15:42:21.622185","23","28","28"
"1544","2023-09-09 15:42:22.531456","23","28","28"
"1545","2023-09-09 15:42:23.363867","23","28","28"
"1546","2023-09-09 15:42:24.199493","23","28","28"
"1547","2023-09-09 15:42:25.114239","23","28","28"
"1548","2023-09-09 15:42:25.941218","22","27","27"
"1549","2023-09-09 15:42:26.787301","22","27","27"
"1550","2023-09-09 15:42:27.698394","22","27","27"
"1551","2023-09-09 15:42:28.663040","23","28","28"
"1552","2023-09-09 15:42:29.366346","23","28","28"
"1553","2023-09-09 15:42:30.280280","23","28","28"
"1554","2023-09-09 15:42:31.111239","23","28","28"
"1555","2023-09-09 15:42:31.941738","22","27","27"
"1556","2023-09-09 15:42:32.850825","22","27","27"
"1557","2023-09-09 15:42:33.691094","22","27","27"
"1558","2023-09-09 15:42:34.523875","22","27","27"
"1559","2023-09-09 15:42:35.434326","22","26","26"
"1560","2023-09-09 15:42:36.281226","22","26","26"
"1561","2023-09-09 15:42:37.110854","22","26","26"
"1562","2023-09-09 15:42:38.032716","23","27","27"
"1563","2023-09-09 15:42:38.861274","23","27","27"
"1564","2023-09-09 15:42:39.683276","23","27","27"
"1565","2023-09-09 15:42:40.603162","22","27","27"
"1566","2023-09-09 15:42:41.439245","22","27","27"
"1567","2023-09-09 15:42:42.274980","22","27","27"
"1568","2023-09-09 15:42:43.185788","23","27","27"
"1569","2023-09-09 15:42:44.021934","23","27","27"
"1570","2023-09-09 15:42:44.855258","23","27","27"
"1571","2023-09-09 15:42:45.757460","22","27","27"
"1572","2023-09-09 15:42:46.599089","22","27","27"
"1573","2023-09-09 15:42:47.437826","22","27","27"
"1574","2023-09-09 15:42:48.343876","22","27","27"
"1575","2023-09-09 15:42:49.179406","22","27","27"
"1576","2023-09-09 15:42:50.011756","22","27","27"
"1577","2023-09-09 15:42:50.921571","22","27","27"
"1578","2023-09-09 15:42:51.762976","22","27","27"
"1579","2023-09-09 15:42:52.592392","22","27","27"
"1580","2023-09-09 15:42:53.522097","22","27","27"
"1581","2023-09-09 15:42:54.343926","22","27","27"
"1582","2023-09-09 15:42:55.176922","22","27","27"
"1583","2023-09-09 15:42:56.081894","22","27","27"
"1584","2023-09-09 15:42:56.929674","22","27","27"
"1585","2023-09-09 15:42:57.768133","22","27","27"
"1586","2023-09-09 15:42:58.666908","22","27","27"
"1587","2023-09-09 15:42:59.526212","22","27","27"
"1588","2023-09-09 15:43:00.346069","22","27","27"
"1589","2023-09-09 15:43:01.250774","22","27","27"
"1590","2023-09-09 15:43:02.091778","22","27","27"
"1591","2023-09-09 15:43:02.917460","22","27","27"
"1592","2023-09-09 15:43:03.860224","22","29","29"
"1593","2023-09-09 15:43:04.672301","23","30","30"
"1594","2023-09-09 15:43:05.513373","23","30","30"
"1595","2023-09-09 15:43:06.408704","24","30","31"
"1596","2023-09-09 15:43:07.243227","23","29","30"
"1597","2023-09-09 15:43:08.084968","23","29","30"
"1598","2023-09-09 15:43:09.001110","23","29","30"
"1599","2023-09-09 15:43:09.898508","23","30","31"
"1600","2023-09-09 15:43:10.813167","23","31","32"
"1601","2023-09-09 15:43:11.716847","23","31","32"
"1602","2023-09-09 15:43:12.626627","25","32","34"
"1603","2023-09-09 15:43:13.561681","25","32","35"
"1604","2023-09-09 15:43:14.441291","25","32","35"
"1605","2023-09-09 15:43:15.472488","25","32","35"
"1606","2023-09-09 15:43:16.251386","26","33","36"
"1607","2023-09-09 15:43:17.163361","25","33","35"
"1608","2023-09-09 15:43:18.079186","25","33","36"
"1609","2023-09-09 15:43:18.989966","25","33","35"
"1610","2023-09-09 15:43:19.889633","23","31","33"
"1611","2023-09-09 15:43:20.734186","23","31","33"
"1612","2023-09-09 15:43:21.567543","23","31","33"
"1613","2023-09-09 15:43:22.467142","24","32","34"
"1614","2023-09-09 15:43:23.309857","24","32","34"
"1615","2023-09-09 15:43:24.146444","24","32","34"
"1616","2023-09-09 15:43:25.045978","24","31","32"
"1617","2023-09-09 15:43:25.888710","24","31","32"
"1618","2023-09-09 15:43:26.723793","24","31","32"
"1619","2023-09-09 15:43:27.627449","24","31","32"
"1620","2023-09-09 15:43:28.477855","24","31","32"
"1621","2023-09-09 15:43:29.312870","24","31","32"
"1622","2023-09-09 15:43:30.213807","24","31","32"
"1623","2023-09-09 15:43:31.049329","24","31","32"
"1624","2023-09-09 15:43:31.886033","24","31","32"
"1625","2023-09-09 15:43:32.794043","24","31","32"
"1626","2023-09-09 15:43:33.625673","24","31","32"
"1627","2023-09-09 15:43:34.465539","24","31","32"
"1628","2023-09-09 15:43:35.370385","24","30","31"
"1629","2023-09-09 15:43:36.214124","24","30","31"
"1630","2023-09-09 15:43:37.046328","24","30","31"
"1631","2023-09-09 15:43:37.951535","24","31","32"
"1632","2023-09-09 15:43:38.791510","24","31","32"
"1633","2023-09-09 15:43:39.625061","24","31","32"
"1634","2023-09-09 15:43:40.537424","24","32","33"
"1635","2023-09-09 15:43:41.371409","24","32","33"
"1636","2023-09-09 15:43:42.209492","24","32","33"
"1637","2023-09-09 15:43:43.122199","24","31","32"
"1638","2023-09-09 15:43:43.972244","24","31","32"
"1639","2023-09-09 15:43:44.792896","24","31","32"
"1640","2023-09-09 15:43:45.698928","24","32","33"
"1641","2023-09-09 15:43:46.536605","23","31","32"
"1642","2023-09-09 15:43:47.377269","23","31","32"
"1643","2023-09-09 15:43:48.280714","23","30","31"
"1644","2023-09-09 15:43:49.150299","24","31","32"
"1645","2023-09-09 15:43:49.972540","24","31","32"
"1646","2023-09-09 15:43:50.884442","24","31","32"
"1647","2023-09-09 15:43:51.704498","24","31","32"
"1648","2023-09-09 15:43:52.541565","24","31","32"
"1649","2023-09-09 15:43:53.447876","24","31","32"
"1650","2023-09-09 15:43:54.291873","24","31","32"
"1651","2023-09-09 15:43:55.118862","24","31","32"
"1652","2023-09-09 15:43:56.029710","24","32","33"
"1653","2023-09-09 15:43:56.868545","24","32","33"
"1654","2023-09-09 15:43:57.705034","24","32","33"
"1655","2023-09-09 15:43:58.613568","25","32","33"
"1656","2023-09-09 15:43:59.452481","25","32","33"
"1657","2023-09-09 15:44:00.293627","25","32","33"
"1658","2023-09-09 15:44:01.196212","25","32","33"
"1659","2023-09-09 15:44:02.035249","25","32","33"
"1660","2023-09-09 15:44:02.857184","25","32","33"
"1661","2023-09-09 15:44:03.774477","24","31","32"
"1662","2023-09-09 15:44:04.606840","24","31","32"
"1663","2023-09-09 15:44:05.443870","24","31","32"
"1664","2023-09-09 15:44:06.367202","24","30","31"
"1665","2023-09-09 15:44:07.200961","24","30","31"
"1666","2023-09-09 15:44:08.028842","24","30","31"
"1667","2023-09-09 15:44:08.933556","24","31","32"
"1668","2023-09-09 15:44:09.768785","24","31","32"
"1669","2023-09-09 15:44:10.605386","24","31","32"
"1670","2023-09-09 15:44:11.521163","24","31","32"
"1671","2023-09-09 15:44:12.357413","24","31","32"
"1672","2023-09-09 15:44:13.188745","24","31","32"
"1673","2023-09-09 15:44:14.110067","24","32","33"
"1674","2023-09-09 15:44:14.944602","24","32","33"
"1675","2023-09-09 15:44:15.774419","24","32","33"
"1676","2023-09-09 15:44:16.675236","24","31","32"
"1677","2023-09-09 15:44:17.523321","24","31","32"
"1678","2023-09-09 15:44:18.363484","24","31","32"
"1679","2023-09-09 15:44:19.287669","24","32","33"
"1680","2023-09-09 15:44:20.104265","24","32","33"
"1681","2023-09-09 15:44:20.931737","24","32","33"
"1682","2023-09-09 15:44:21.845244","24","31","32"
"1683","2023-09-09 15:44:22.682571","24","31","32"
"1684","2023-09-09 15:44:23.515586","24","31","32"
"1685","2023-09-09 15:44:24.445526","25","32","33"
"1686","2023-09-09 15:44:25.255457","25","32","33"
"1687","2023-09-09 15:44:26.113888","25","32","33"
"1688","2023-09-09 15:44:27.003338","26","33","35"
"1689","2023-09-09 15:44:27.847346","26","33","35"
"1690","2023-09-09 15:44:28.685623","26","33","35"
"1691","2023-09-09 15:44:29.617937","26","33","35"
"1692","2023-09-09 15:44:30.420958","26","33","35"
"1693","2023-09-09 15:44:31.266126","26","33","35"
"1694","2023-09-09 15:44:32.162595","26","32","34"
"1695","2023-09-09 15:44:33.005730","26","32","34"
"1696","2023-09-09 15:44:33.844650","26","32","34"
"1697","2023-09-09 15:44:34.752746","26","32","33"
"1698","2023-09-09 15:44:35.584005","26","32","33"
"1699","2023-09-09 15:44:36.427262","26","32","33"
"1700","2023-09-09 15:44:37.336415","26","32","33"
"1701","2023-09-09 15:44:38.166563","26","32","33"
"1702","2023-09-09 15:44:39.004560","26","32","33"
"1703","2023-09-09 15:44:39.920821","26","32","34"
"1704","2023-09-09 15:44:40.763787","26","32","34"
"1705","2023-09-09 15:44:41.586996","26","32","34"
"1706","2023-09-09 15:44:42.498807","26","32","34"
"1707","2023-09-09 15:44:43.330165","26","32","34"
"1708","2023-09-09 15:44:44.169590","26","32","34"
"1709","2023-09-09 15:44:45.080772","27","32","34"
"1710","2023-09-09 15:44:45.919145","26","31","33"
"1711","2023-09-09 15:44:46.752372","26","31","33"
"1712","2023-09-09 15:44:47.663357","25","31","33"
"1713","2023-09-09 15:44:48.494473","26","32","34"
"1714","2023-09-09 15:44:49.334936","26","32","34"
"1715","2023-09-09 15:44:50.237192","26","32","33"
"1716","2023-09-09 15:44:51.079133","26","32","33"
"1717","2023-09-09 15:44:51.910133","26","32","33"
"1718","2023-09-09 15:44:52.817729","26","32","33"
"1719","2023-09-09 15:44:53.663153","26","32","33"
"1720","2023-09-09 15:44:54.508705","26","32","33"
"1721","2023-09-09 15:44:55.410421","26","32","34"
"1722","2023-09-09 15:44:56.236376","26","32","34"
"1723","2023-09-09 15:44:57.076663","26","32","34"
"1724","2023-09-09 15:44:57.991491","26","32","34"
"1725","2023-09-09 15:44:58.832230","26","32","34"
"1726","2023-09-09 15:44:59.685037","26","32","34"
"1727","2023-09-09 15:45:00.572461","26","33","35"
"1728","2023-09-09 15:45:01.401256","26","33","35"
"1729","2023-09-09 15:45:02.238406","26","33","35"
"1730","2023-09-09 15:45:03.152333","27","33","36"
"1731","2023-09-09 15:45:03.990407","27","33","36"
"1732","2023-09-09 15:45:04.824539","27","33","36"
"1733","2023-09-09 15:45:05.728943","26","33","36"
"1734","2023-09-09 15:45:06.566554","26","33","36"
"1735","2023-09-09 15:45:07.399200","26","33","36"
"1736","2023-09-09 15:45:08.299199","26","33","36"
"1737","2023-09-09 15:45:09.154671","26","33","36"
"1738","2023-09-09 15:45:09.981587","26","33","36"
"1739","2023-09-09 15:45:10.900049","27","34","37"
"1740","2023-09-09 15:45:11.733855","27","34","37"
"1741","2023-09-09 15:45:12.559658","27","34","37"
"1742","2023-09-09 15:45:13.474748","27","35","38"
"1743","2023-09-09 15:45:14.312080","27","35","38"
"1744","2023-09-09 15:45:15.152927","27","35","38"
"1745","2023-09-09 15:45:16.053379","28","35","38"
"1746","2023-09-09 15:45:16.899473","28","35","38"
"1747","2023-09-09 15:45:17.726073","28","35","38"
"1748","2023-09-09 15:45:18.635731","27","34","38"
"1749","2023-09-09 15:45:19.477360","27","34","38"
"1750","2023-09-09 15:45:20.321679","27","34","38"
"1751","2023-09-09 15:45:21.210803","28","35","39"
"1752","2023-09-09 15:45:22.057827","28","35","39"
"1753","2023-09-09 15:45:22.888608","28","35","39"
"1754","2023-09-09 15:45:23.796307","28","35","39"
"1755","2023-09-09 15:45:24.647642","28","35","39"
"1756","2023-09-09 15:45:25.467039","28","35","39"
"1757","2023-09-09 15:45:26.384361","28","36","40"
"1758","2023-09-09 15:45:27.213173","28","36","40"
"1759","2023-09-09 15:45:28.049763","28","36","40"
"1760","2023-09-09 15:45:29.169586","28","35","39"
"1761","2023-09-09 15:45:29.971058","28","35","39"
"1762","2023-09-09 15:45:30.850506","28","35","39"
"1763","2023-09-09 15:45:31.752692","28","36","40"
"1764","2023-09-09 15:45:32.562507","28","36","40"
"1765","2023-09-09 15:45:33.419211","28","36","40"
"1766","2023-09-09 15:45:34.335835","28","36","40"
"1767","2023-09-09 15:45:35.161300","28","36","40"
"1768","2023-09-09 15:45:35.998679","28","36","40"
"1769","2023-09-09 15:45:36.914025","28","36","40"
"1770","2023-09-09 15:45:37.726687","28","36","40"
"1771","2023-09-09 15:45:38.587846","28","36","40"
"1772","2023-09-09 15:45:39.498914","28","36","40"
"1773","2023-09-09 15:45:40.321151","28","36","40"
"1774","2023-09-09 15:45:41.125914","28","36","40"
"1775","2023-09-09 15:45:42.066388","28","35","39"
"1776","2023-09-09 15:45:42.916571","28","35","39"
"1777","2023-09-09 15:45:43.753656","28","35","39"
"1778","2023-09-09 15:45:44.664344","28","35","39"
"1779","2023-09-09 15:45:45.492667","27","34","38"
"1780","2023-09-09 15:45:46.234620","27","34","38"
"1781","2023-09-09 15:45:47.155941","27","34","38"
"1782","2023-09-09 15:45:47.959087","28","35","39"
"1783","2023-09-09 15:45:48.821190","28","35","39"
"1784","2023-09-09 15:45:49.727572","28","35","39"
"1785","2023-09-09 15:45:50.460196","27","34","38"
"1786","2023-09-09 15:45:51.286781","27","34","38"
"1787","2023-09-09 15:45:52.194322","26","34","37"
"1788","2023-09-09 15:45:53.035433","26","34","37"
"1789","2023-09-09 15:45:53.874360","27","35","38"
"1790","2023-09-09 15:45:54.776771","27","35","39"
"1791","2023-09-09 15:45:55.613853","27","35","39"
"1792","2023-09-09 15:45:56.447241","26","34","38"
"1793","2023-09-09 15:45:57.358220","27","34","38"
"1794","2023-09-09 15:45:58.190742","27","34","38"
"1795","2023-09-09 15:45:59.034731","27","34","38"
"1796","2023-09-09 15:45:59.964508","27","35","39"
"1797","2023-09-09 15:46:00.778404","27","35","39"
"1798","2023-09-09 15:46:01.617651","27","35","39"
"1799","2023-09-09 15:46:02.525383","27","34","38"
"1800","2023-09-09 15:46:03.362933","27","34","38"
"1801","2023-09-09 15:46:04.187858","27","34","38"
"1802","2023-09-09 15:46:05.100021","27","34","38"
"1803","2023-09-09 15:46:05.939622","27","34","38"
"1804","2023-09-09 15:46:06.778098","27","34","38"
"1805","2023-09-09 15:46:07.677198","27","34","38"
"1806","2023-09-09 15:46:08.531143","27","34","38"
"1807","2023-09-09 15:46:09.358273","27","34","38"
"1808","2023-09-09 15:46:10.281692","26","34","37"
"1809","2023-09-09 15:46:11.104974","26","34","37"
"1810","2023-09-09 15:46:11.938189","27","35","38"
"1811","2023-09-09 15:46:12.847065","27","34","37"
"1812","2023-09-09 15:46:13.690546","27","34","37"
"1813","2023-09-09 15:46:14.520100","27","34","37"
"1814","2023-09-09 15:46:15.422641","27","35","38"
"1815","2023-09-09 15:46:16.268723","27","35","38"
"1816","2023-09-09 15:46:17.100295","27","35","38"
"1817","2023-09-09 15:46:18.010515","26","34","37"
"1818","2023-09-09 15:46:18.846952","26","34","37"
"1819","2023-09-09 15:46:19.683049","26","34","37"
"1820","2023-09-09 15:46:20.593950","27","34","37"
"1821","2023-09-09 15:46:21.429982","27","34","37"
"1822","2023-09-09 15:46:22.289837","27","34","37"
"1823","2023-09-09 15:46:23.180594","27","35","38"
"1824","2023-09-09 15:46:24.077816","27","34","37"
"1825","2023-09-09 15:46:24.983671","27","35","38"
"1826","2023-09-09 15:46:25.896362","27","35","39"
"1827","2023-09-09 15:46:26.799086","27","35","39"
"1828","2023-09-09 15:46:27.715618","27","36","41"
"1829","2023-09-09 15:46:28.619054","27","37","42"
"1830","2023-09-09 15:46:29.531739","27","37","42"
"1831","2023-09-09 15:46:30.588148","27","37","42"
"1832","2023-09-09 15:46:31.464675","27","38","43"
"1833","2023-09-09 15:46:32.418873","26","36","41"
"1834","2023-09-09 15:46:33.344703","27","36","41"
"1835","2023-09-09 15:46:34.274009","27","36","41"
"1836","2023-09-09 15:46:39.445358","27","36","41"
"1837","2023-09-09 15:46:39.946108","26","35","40"
"1838","2023-09-09 15:46:40.436967","26","35","40"
"1839","2023-09-09 15:46:40.878861","26","35","40"
"1840","2023-09-09 15:46:41.321771","27","36","41"
"1841","2023-09-09 15:46:41.482252","27","36","41"
"1842","2023-09-09 15:46:41.598659","27","36","41"
"1843","2023-09-09 15:46:41.690067","27","36","41"
"1844","2023-09-09 15:46:41.804327","27","36","40"
"1845","2023-09-09 15:46:42.644376","27","36","40"
"1846","2023-09-09 15:46:43.488272","27","36","40"
"1847","2023-09-09 15:46:44.390633","28","36","41"
"1848","2023-09-09 15:46:45.223795","28","36","41"
"1849","2023-09-09 15:46:46.069349","28","36","41"
"1850","2023-09-09 15:46:46.975973","26","35","39"
"1851","2023-09-09 15:46:47.807784","26","35","39"
"1852","2023-09-09 15:46:48.656576","26","35","39"
"1853","2023-09-09 15:46:49.565480","26","35","39"
"1854","2023-09-09 15:46:50.395729","27","36","40"
"1855","2023-09-09 15:46:51.224186","27","36","40"
"1856","2023-09-09 15:46:52.146763","28","36","40"
"1857","2023-09-09 15:46:52.975057","28","36","40"
"1858","2023-09-09 15:46:53.810987","28","36","40"
"1859","2023-09-09 15:46:54.725683","28","36","41"
"1860","2023-09-09 15:46:55.560090","28","36","41"
"1861","2023-09-09 15:46:56.389558","27","35","40"
"1862","2023-09-09 15:46:57.303755","27","35","39"
"1863","2023-09-09 15:46:58.139915","27","35","39"
"1864","2023-09-09 15:46:58.969861","28","36","40"
"1865","2023-09-09 15:46:59.876705","28","36","40"
"1866","2023-09-09 15:47:00.711515","28","36","40"
"1867","2023-09-09 15:47:01.549797","28","36","40"
"1868","2023-09-09 15:47:02.471096","26","34","37"
"1869","2023-09-09 15:47:03.300860","26","34","37"
"1870","2023-09-09 15:47:04.139867","26","34","37"
"1871","2023-09-09 15:47:05.039834","26","34","38"
"1872","2023-09-09 15:47:05.878420","26","34","38"
"1873","2023-09-09 15:47:06.736146","26","34","38"
"1874","2023-09-09 15:47:07.630333","26","34","38"
"1875","2023-09-09 15:47:08.460894","26","34","38"
"1876","2023-09-09 15:47:09.391538","26","34","38"
"1877","2023-09-09 15:47:10.219773","26","34","38"
"1878","2023-09-09 15:47:11.046952","27","35","39"
"1879","2023-09-09 15:47:11.895488","27","35","39"
"1880","2023-09-09 15:47:12.787836","28","36","40"
"1881","2023-09-09 15:47:13.630502","27","35","39"
"1882","2023-09-09 15:47:14.456455","27","35","39"
"1883","2023-09-09 15:47:15.370358","27","34","38"
"1884","2023-09-09 15:47:16.214695","27","34","38"
"1885","2023-09-09 15:47:17.037976","27","34","38"
"1886","2023-09-09 15:47:17.961997","27","35","39"
"1887","2023-09-09 15:47:18.793509","27","35","39"
"1888","2023-09-09 15:47:19.622660","27","35","39"
"1889","2023-09-09 15:47:20.526943","26","34","38"
"1890","2023-09-09 15:47:21.373716","26","34","38"
"1891","2023-09-09 15:47:22.194688","26","34","38"
"1892","2023-09-09 15:47:23.110095","27","35","39"
"1893","2023-09-09 15:47:23.953666","27","35","39"
"1894","2023-09-09 15:47:24.782773","27","35","39"
"1895","2023-09-09 15:47:25.689860","28","36","40"
"1896","2023-09-09 15:47:26.536618","28","36","40"
"1897","2023-09-09 15:47:27.372541","28","36","40"
"1898","2023-09-09 15:47:28.275710","28","36","41"
"1899","2023-09-09 15:47:29.121650","28","36","41"
"1900","2023-09-09 15:47:29.956350","28","36","41"
"1901","2023-09-09 15:47:30.852542","28","36","41"
"1902","2023-09-09 15:47:31.696232","28","36","41"
"1903","2023-09-09 15:47:32.547800","28","36","41"
"1904","2023-09-09 15:47:33.436601","28","36","41"
"1905","2023-09-09 15:47:34.280370","28","36","41"
"1906","2023-09-09 15:47:35.118712","28","36","41"
"1907","2023-09-09 15:47:36.020308","28","36","40"
"1908","2023-09-09 15:47:36.865555","28","36","40"
"1909","2023-09-09 15:47:37.697347","28","36","40"
"1910","2023-09-09 15:47:38.603379","28","36","40"
"1911","2023-09-09 15:47:39.448732","28","36","40"
"1912","2023-09-09 15:47:40.357146","28","36","40"
"1913","2023-09-09 15:47:41.175789","28","36","41"
"1914","2023-09-09 15:47:42.025349","28","36","41"
"1915","2023-09-09 15:47:42.860985","28","36","41"
"1916","2023-09-09 15:47:43.762135","27","35","39"
"1917","2023-09-09 15:47:44.600813","27","35","39"
"1918","2023-09-09 15:47:45.437965","27","35","39"
"1919","2023-09-09 15:47:46.343243","28","36","40"
"1920","2023-09-09 15:47:47.185237","28","36","40"
"1921","2023-09-09 15:47:48.018887","28","36","40"
"1922","2023-09-09 15:47:48.934731","28","36","40"
"1923","2023-09-09 15:47:49.960668","28","36","40"
"1924","2023-09-09 15:47:50.800503","28","36","40"
"1925","2023-09-09 15:47:51.713452","28","37","42"
"1926","2023-09-09 15:47:52.547175","28","37","42"
"1927","2023-09-09 15:47:53.378959","28","37","42"
"1928","2023-09-09 15:47:54.282538","28","37","42"
"1929","2023-09-09 15:47:55.122264","28","37","42"
"1930","2023-09-09 15:47:55.975922","28","37","42"
"1931","2023-09-09 15:47:56.858535","28","37","42"
"1932","2023-09-09 15:47:57.676656","28","37","42"
"1933","2023-09-09 15:47:58.538444","28","37","42"
"1934","2023-09-09 15:47:59.442886","28","36","41"
"1935","2023-09-09 15:48:00.281745","28","36","41"
"1936","2023-09-09 15:48:01.115814","28","36","41"
"1937","2023-09-09 15:48:01.962989","28","37","42"
"1938","2023-09-09 15:48:02.866362","28","37","42"
"1939","2023-09-09 15:48:03.707652","28","37","42"
"1940","2023-09-09 15:48:04.411410","28","37","42"
"1941","2023-09-09 15:48:05.304758","28","38","43"
"1942","2023-09-09 15:48:06.225983","28","37","42"
"1943","2023-09-09 15:48:07.174025","28","37","42"
"1944","2023-09-09 15:48:08.046481","28","37","42"
"1945","2023-09-09 15:48:08.953933","28","36","40"
"1946","2023-09-09 15:48:09.864760","28","36","40"
"1947","2023-09-09 15:48:10.764462","27","35","39"
"1948","2023-09-09 15:48:11.701999","27","35","40"
"1949","2023-09-09 15:48:12.684981","27","36","41"
"1950","2023-09-09 15:48:13.598079","28","38","43"
"1951","2023-09-09 15:48:14.508579","28","37","42"
"1952","2023-09-09 15:48:15.423189","28","38","43"
"1953","2023-09-09 15:48:16.227183","28","38","43"
"1954","2023-09-09 15:48:16.974586","28","38","43"
"1955","2023-09-09 15:48:17.908828","28","38","44"
"1956","2023-09-09 15:48:18.714146","28","38","44"
"1957","2023-09-09 15:48:19.560584","27","37","43"
"1958","2023-09-09 15:48:20.473369","27","37","43"
"1959","2023-09-09 15:48:21.305484","27","37","43"
"1960","2023-09-09 15:48:22.149513","28","38","44"
"1961","2023-09-09 15:48:23.072401","28","38","44"
"1962","2023-09-09 15:48:23.902935","28","38","44"
"1963","2023-09-09 15:48:24.718955","28","38","44"
"1964","2023-09-09 15:48:25.623222","27","38","44"
"1965","2023-09-09 15:48:26.473217","27","38","44"
"1966","2023-09-09 15:48:27.314796","27","38","44"
"1967","2023-09-09 15:48:28.212067","28","39","45"
"1968","2023-09-09 15:48:29.049328","28","39","45"
"1969","2023-09-09 15:48:29.871636","28","39","45"
"1970","2023-09-09 15:48:30.788835","27","37","43"
"1971","2023-09-09 15:48:31.628014","27","37","43"
"1972","2023-09-09 15:48:32.484649","27","37","43"
"1973","2023-09-09 15:48:33.379775","27","37","42"
"1974","2023-09-09 15:48:34.196859","28","38","43"
"1975","2023-09-09 15:48:35.042308","28","38","43"
"1976","2023-09-09 15:48:35.950911","28","38","44"
"1977","2023-09-09 15:48:36.790208","27","37","43"
"1978","2023-09-09 15:48:37.812696","27","37","43"
"1979","2023-09-09 15:48:38.736107","27","37","43"
"1980","2023-09-09 15:48:39.567152","27","37","43"
"1981","2023-09-09 15:48:40.401260","27","37","43"
"1982","2023-09-09 15:48:41.286964","27","37","42"
"1983","2023-09-09 15:48:42.157695","27","37","42"
"1984","2023-09-09 15:48:42.992147","27","37","42"
"1985","2023-09-09 15:48:43.901047","27","37","42"
"1986","2023-09-09 15:48:44.734621","27","37","42"
"1987","2023-09-09 15:48:45.536795","27","37","42"
"1988","2023-09-09 15:48:46.477004","28","37","42"
"1989","2023-09-09 15:48:47.305574","28","37","42"
"1990","2023-09-09 15:48:51.835024","28","37","42"
"1991","2023-09-09 15:48:52.538430","28","38","44"
"1992","2023-09-09 15:48:53.047741","28","38","44"
"1993","2023-09-09 15:48:53.758019","28","38","44"
"1994","2023-09-09 15:48:54.459164","28","38","44"
"1995","2023-09-09 15:48:55.116940","28","38","44"
"1996","2023-09-09 15:48:55.834918","28","38","44"
"1997","2023-09-09 15:48:56.493135","28","38","43"
"1998","2023-09-09 15:48:57.197825","28","38","43"
"1999","2023-09-09 15:48:57.889194","28","38","43"
"2000","2023-09-09 15:48:58.506510","29","38","43"
"2001","2023-09-09 15:48:59.226561","29","38","43"
"2002","2023-09-09 15:48:59.899552","29","38","43"
"2003","2023-09-09 15:49:00.624139","28","38","43"
"2004","2023-09-09 15:49:01.331156","28","38","43"
"2005","2023-09-09 15:49:01.985986","28","38","43"
"2006","2023-09-09 15:49:02.703101","28","37","42"
"2007","2023-09-09 15:49:03.396308","28","37","42"
"2008","2023-09-09 15:49:04.110360","27","36","41"
"2009","2023-09-09 15:49:04.803304","28","36","41"
"2010","2023-09-09 15:49:05.484166","28","36","41"
"2011","2023-09-09 15:49:06.211789","28","36","41"
"2012","2023-09-09 15:49:07.133837","29","38","43"
"2013","2023-09-09 15:49:07.955541","29","38","43"
"2014","2023-09-09 15:49:08.769971","29","38","43"
"2015","2023-09-09 15:49:09.702463","29","38","44"
"2016","2023-09-09 15:49:10.539510","29","38","44"
"2017","2023-09-09 15:49:11.180962","29","38","44"
"2018","2023-09-09 15:49:12.094334","29","38","44"
"2019","2023-09-09 15:49:12.918206","29","38","44"
"2020","2023-09-09 15:49:13.767886","29","38","44"
"2021","2023-09-09 15:49:14.669158","29","38","44"
"2022","2023-09-09 15:49:15.495616","29","38","44"
"2023","2023-09-09 15:49:16.345495","29","38","44"
"2024","2023-09-09 15:49:17.245524","29","39","45"
"2025","2023-09-09 15:49:18.088147","29","39","45"
"2026","2023-09-09 15:49:18.923243","28","38","44"
"2027","2023-09-09 15:49:19.836875","28","37","43"
"2028","2023-09-09 15:49:20.666151","28","37","43"
"2029","2023-09-09 15:49:21.518459","29","38","44"
"2030","2023-09-09 15:49:22.422552","29","39","45"
"2031","2023-09-09 15:49:23.327195","29","39","45"
"2032","2023-09-09 15:49:24.235111","28","39","45"
"2033","2023-09-09 15:49:25.343344","28","39","45"
"2034","2023-09-09 15:49:26.239585","28","39","45"
"2035","2023-09-09 15:49:27.145171","28","39","45"
"2036","2023-09-09 15:49:27.984731","27","38","44"
"2037","2023-09-09 15:49:28.895836","28","39","45"
"2038","2023-09-09 15:49:29.875812","27","38","44"
"2039","2023-09-09 15:49:30.777795","28","39","46"
"2040","2023-09-09 15:49:31.652423","28","39","46"
"2041","2023-09-09 15:49:32.596714","28","40","46"
"2042","2023-09-09 15:49:33.450239","30","42","49"
"2043","2023-09-09 15:49:34.350857","30","42","49"
"2044","2023-09-09 15:49:35.161944","30","42","49"
